Paper URL,Author Feedback
https://papers.miccai.org/miccai-2024/234-Paper0383.html,N/A
https://papers.miccai.org/miccai-2024/235-Paper2861.html,"We sincerely thank all reviewers for their time and effort in reviewing our manuscript. First, we reiterate our contributions: (1) We introduce DAGNN, a novel attention-based model enhanced by a disentanglement loss, designed to identify spatially distinct patterns within brain networks relevant to ADD/MCI classification. (2) Unlike traditional AGNN, DAGNN can learn decorrelated latent representations localized at the mesoscale. (3) DAGNNâs ability to generate spatially distinct patterns enhances its effectiveness and interpretability, making it a potentially valuable tool for other clinical applications involving brain connectomes. 
Below, we respond to reviewersâ comments.
Experiments: R1 suggests conducting more ablation experiments and comparisons with other models. We believe our presented comparisons with models tailored for brain networks (BRAINGB, BRAINGNN), disentanglement-based methods (DisenGCN, FactorGCN*) and AGNN (an ablated version of DAGNN without the disentanglement loss term, i.e., Î»=0) provide substantial evidence for the effectiveness of our approach. Additionally, we confirm that the same parcellation atlas was used for all datasets, addressing a concern raised by R3.

Disentanglement Loss: In response to all reviewersâ comments, we would like to elaborate on the disentanglement loss. We propose DAGNN as an improvement on AGNN which partially suffers from the homogeneity problem across heads. While this is a common issue in AI research that extends beyond the medical field (as noted by R3), our proposed resolution is specifically motivated by the desire to identify distinct and possibly overlapping brain regions whose degradation may reflect different aspects of disease progression. That said, as a novel solution to the homogeneity problem, DAGNN may well be useful in other domains. Note that, the loss function is simple yet more effective compared to DisenGCN, which uses the neighbor-routing mechanism, and FactorGCN*, which adds a classification head for disentanglement in latent space. By directly performing disentanglement in coefficient space, it achieves more differentiated latent representations in comparison, yielding superior experimental results. Also, DAGNN utilizes an L1-norm-based loss (well-bounded and promotes sparsity) and does not introduce a new head or routing mechanism, which makes it computationally efficient.
R3 raised concerns about the effectiveness of the disentanglement term in the loss function. The coefficient Î»=0.1 was indeed determined empirically. Although the details of this hyper-parameter optimization were omitted, its contribution to the performance is evident from our comparison with AGNN. Note that, AGNN is DAGNN without the disentanglement loss. Generalizability of the proposed disentanglement loss (a reservation of R1) to other multi-headed attention models, such as transformer-based AGNNs, is straightforward. Its effectiveness in different settings is a question we hope to address in follow-up projects motivated by the present proof-of-concept study.

Clinical applicability: R3 and R4 raised concerns about integrating our approach into clinical settings.Figures 2.A and 2.C attest to the promise of DAGNN as a biomarker for diagnosing AD and, in the future, possibly other neurodegenerative diseases that alter brain connectivity. Additionally, the distinct spatial patterns (subnetworks) identified may offer deeper insights into underlying mechanisms from a connectionist perspective.

Reproducibility: The preprocessing stage of structural network construction is crucial, as noted by R4.  While we summarized our custom preprocessing pipeline in the paper, further details can be found in the paperâs GitHub page which will be made available in due course. We regret that it had to be left out due to the anonymity requirement during submission.

Figures. We thank R3 for the figure corrections/suggestions. They have been implemented."
https://papers.miccai.org/miccai-2024/236-Paper3719.html,N/A
https://papers.miccai.org/miccai-2024/237-Paper2429.html,"Reviewer #1
Q1: In each batch, we form the context set (C) by selecting a subset of samples. The target set (T) includes Câs samples plus additional ones from the same batch. During training, we compute their Gaussian distribution parameters and measure the distributional divergence between C and Tâs distributions. This metric is incorporated into the loss function. This process simulates differences between training and real-world data, enabling rapid adaptation of DAML. See Reviewer #2âs Q2 for more details.
Q2: Thanks for pointing it out. Small-data regime may be more suitable for our setting. We will correct it in the final version.
Q3: Although C and T originated from the same dataset, the small sample sizes and inherent randomness introduce statistical biases between them. By minimizing differences between C and Tâs distributions, we enforce DAML to achieve fast adaptation among various distributions, thus addressing drifted statistical properties.
Q4: We note that the limitations raised by the reviewer impact all methods fairly. DAML and comparison methods share the same datasets and preprocessing techniques. Moreover, to guarantee thorough coverage of all subjects, we employ five-fold cross-validation, affirming the fairness of our empirical study. Our analysis was done without taking advantage of any datasets. Issues related to dataset size and generalizability are important but beyond this studyâs scope.
Reviewer #2
Q1: While sensitivity and specificity metrics are not included, we did report the F1 score, which is the harmonic mean of precision and recall. F1 score offers a balanced evaluation of these two metrics. Given brain classification tasks are often biased, F1 score is widely used in prior studies.
Q2: The Variational Distribution Encoder manages distributional discrepancies using a latent variable (z) that follows a Gaussian distribution. Data is firstly categorized into context and target sets to simulate experimental and real-world conditions. Brain graph representations (x_i) and labels (y_i) are concatenated to capture both individual features and their correlations. The encoder parameterizes Gaussian parameters for both context and target sets and minimizes the discrepancy between them, measured by JS divergence.
Q3: Fig.2(a) shows prominent connections between the right hippocampus (HIP.R) and the right fusiform gyrus (FFG.R) in health control. In contrast, Fig.2(b) shows a weaker connection in HIV patients at the same sparsity level. Patients exhibit atypical connections involving the left hippocampus (HIP.L), the left middle occipital gyrus (MOG.L), the right postcentral gyrus (PoCG.R), and the right angular gyrus (ANG.R)âconnections not found in healthy controls. These findings align with prior medical research and can be identified by DAML.
Reviewer #3
Q1: Thanks for your suggestion. During training, we did not observe significant impacts of this parameter; therefore, we chose not to include further discussion on this aspect.
Q2: Due to page limits, we omit the detailed analysis and prioritize to emphasize the superior adaptation ability. The optimal hyperparameters (as shown in section 4.1) are used for the results reported in Overall Performance Analysis. While eager to provide, the rebuttal policy prohibits us from reporting more results. We are happy to include this in the open-source version upon acceptance. 
Q3: Due to page limits, we primarily present visualization for HIV. ABIDE and PPMI, which show positive samples often misclassified as negative by other methods, can be recognized by DAML. On a group-level analysis, DAML achieves minimization of distribution discrepancies between context and target sets, addressing the data drift unaddressed by previous work.
Q4: Since DAML models the Gaussian for both the context and target sets, it allows us to quantify the likelihood that test samples are being modeled, serving as a measure of uncertainty and enhancing DAMLâs interpretability."
https://papers.miccai.org/miccai-2024/238-Paper4059.html,N/A
https://papers.miccai.org/miccai-2024/239-Paper1343.html,"We thank reviewers for their thoughtful comments and appreciating our work as âinterestingâ (R1, R4), and âinnovativeâ (R2), with a âgood set of experiments including ablation studiesâ (R1), which âeffectively demonstrate the superiority of the approachâ (R2). Reviewers also acknowledge that releasing the annotated dataset will âfacilitate further research in BCDMâ (R2) and is a âgreat contributionâ (R1).

(R1) âThe experimental setup is problematicâ¦in a UDA, the train and test sets should not be the sameâ¦ I wonder if the D-MASTER performance will be consistent â¦ on totally unseen test sets.â

We firmly believe that our experimental setup is not problematic. Standard UDA methods like DANN [1], ALDA [2], SAFN [3], MDD+IA [4], CADA-P [5], GVB-GD [6], HDAN [7], SPL [8], SRDC [9], HDMI [10], and SHOT [11], all follow the same setting by adapting on the whole dataset in an unsupervised way. Concern regarding performance on unseen test splits is also unfounded. Note that Table 3 in the main paper already shows results on âunseenâ cityscapes test split. Still, suggested experiments on custom split can be easily added in the camera ready.

(R1) âhow much domain shift existsâ.

We utilized 4 BCDM datasets with train and test split ensuring that no patient is common between the two splits.  First, we trained a model on the source (train split) and tested this model on the source (test split), establishing the source modelâs reliability. Then the reliable source model was directly tested on the target (test split) called âsource onlyâ. Next, the source model was fine-tuned on the target (train split) and tested on the target (test split) called âskylineâ. A significant performance gap between the source only and skyline models indicated a domain shift.

Clinically, the domain gap across the four datasets was verified by three expert radiologists. The DDSM dataset is composed of screen film mammography images, while our In-house hospital data consists of digital mammography images. Although some RSNA and INBreast images also originate from digital mammography, they exhibit noticeable differences in image quality. The RSNA-BSD1K dataset, notably, includes data from ten different vendors, contributing to its diversity. Furthermore, DDSM, INBreast, and RSNA-BSD1K datasets are derived from screening mammography distributions, whereas our In-house hospital data is sourced from diagnostic mammography distributions. This distinction underscores the variability and domain shifts present among the datasets, highlighting the robustness and adaptability required for effective cross-domain breast cancer detection.

(R2) âLimitations of model performanceâ and (R2) âFailure casesâ.

If small datasets like INBreast are used as source, then the trained model has severe generalization issues. Our method struggles in such scenarios. Using single views (CC and MLO) is another limitation but can be fixed easily.

(R1) Weak and strong augmentations.

Refer to section 3 (implementation details). We followed MT [12], and AT [13], to study different parameters in augmentations.

(R1) âMissing details on how the different hyperparameters were selectedâ

We followed a systematic grid search and empirical validation performance for tuning our hyperparameters. Additionally, we considered domain-specific knowledge and insights from previous works in UDA [12, 13, 11, 2, 6] to inform our choices. We will add further details in the supplementary section corresponding to Table S1.

[1] arxiv.org/abs/1409.7495[2] arxiv.org/abs/2001.01046[3] arxiv.org/abs/1502.02791[4] arxiv.org/abs/2006.04996
[5] arxiv.org/abs/1906.03502v2[6] https://arxiv.org/abs/2003.13183 
[7] https://arxiv.org/abs/2011.14540 
[8] https://arxiv.org/abs/1706.07522 
[9] https://arxiv.org/abs/2003.08607 
[10] https://arxiv.org/pdf/2012.08072
[11] https://arxiv.org/abs/2002.08546 
[12] https://arxiv.org/abs/1703.01780[13] https://arxiv.org/abs/2111.13216"
https://papers.miccai.org/miccai-2024/240-Paper2081.html,"We thank Reviewers#3,#4,#5 for their valuable feedback. All comments are carefully considered and will be reflected in the final version. In the future, we will create a homepage that includes our code, more details and additional quantitative analyses(box-plots, variance).
R3&R5: [Q]:DFE module, feature fusion, zero values [A]:The DFE might reduce the feature information of the Z-plane. However, since we concat the enhanced features with the original fused features. There is no sacrifice of any features, so there will be no blank areas during decoding. In the DFE module, we adopt element-wise addition for the fuse process. We also tried using cross-attention to fuse features, which not only did not improve performance but also increased training time. We will update Fig.2 and the description in the revised version.
R3&R4: [Q]:Results details, robustness [A]:The metrics shown in the tables are the averages of multiple results. Due to space limitations, we can not include the variance of these metrics in the table. Compared to other related studies, our model has a smaller variance, which also reflects that our model is more robust.
R3&R4: [Q]:Performance improvement, metrics [A]:Our work focuses on reducing the depth reconstruction errors caused by the occlusion of instruments. However, the generally used evaluation metrics compare the rendering results from the main view, which can not reflect the differences in depth. This significant visual contrast in Fig.1 is usually more meaningful than slight improvements in quantitative metrics.
R3&R5: [Q]:clinical relevance, quality needed for medical application [A]:The ENDONERF dataset is collected from real surgical scenes. The previous studies have demonstrated significant practical value in clinical medicine. We have further reduced the depth errors. This undoubtedly serves as a meaningful boost to practical medical applications. So, we believe the rendering quality has reached the âquality neededâ. Furthermore, we will collaborate with doctors to optimize our approach for practical medical applications in the future.
R4: [Q]:Limitation, a graphical abstract for method [A]:Our method is only applicable to networks that model dynamic and static fields separately. However, separating dynamic and static fields can reduce training time. A clear graphical abstract of Fig.2 and bar about different tensors will be provided in the revised version.
R4&R5: [Q]:Dataset, more information, rendering time [A]:The dataset is a sequence of RGB images containing surgical instruments. DnFPlane is used to render a 4D tissue structure without surgical instruments. So, the RGB image sequence does not need to be partitioned. Regarding the loss function weights, we made appropriate adjustments based on the baseline. The DFE and CIR modules only resulted in a slight increase in parameters, and the time cost is almost negligible. The entire model completes the training and rendering process within 3 minutes. Individual rendering meets real-time requirements. 
R5: [Q]:Comparison study [A]:To ensure fairness, we strictly followed the requirements and hyperparameter settings of the comparative works, replicating their results under the same conditions. We also reference the metrics provided in their papers (showing the better metrics in our tables).
R5: [Q]:unclear expression [A]:The âstrange symbol for Deltaâ indicates element-wise subtraction. The âstrange sentence in Section 2.2â aims to convey that we represent the surgical scene as a 4D volume consisting of spatial dimensions XYZ and time dimension T. This structure greatly reduces the computational cost of NeRF-based methods. The âdepth distortionsâ on Page 2 actually refer to depth errors. These will be uniformly revised in the revised version.
R5: [Q]:3DGS [A]:The 3DGS requires point cloud data to initialize the 3D Gaussians, resulting in a large number of parameters. The advantage of NeRF is its implicit representation, which has fewer parameters."
https://papers.miccai.org/miccai-2024/241-Paper3110.html,"We deeply thank the reviewers for their insightful comments. It is truly gratifying to see that they find this work rigorous (R1), extensive (R2), interesting and well-suited to the problem (R5). Below is our detailed response to the comments.

Experiment details (R1, R5). Due to space constraints, we couldnât encompass all the specified information in the paper (resolution, scanner, stains, prep steps, etc.). However, to provide a more detailed description, we will clarify that each institution scanned H&E WSIs using a standardized protocol and a single scanner, Rocheâs scanner Ventana iScan HT (for Hosp. A) and Philips Ultra Fast Scanner (for Hosp. B). For further clarification, we will include a citation to a paper that details the datasets used in this study, which was initially omitted due to anonymization requirements.

Latent variables (R2, R5). Because a single scanner was used per hospital, similar intra-hospital characteristics were observed. For this reason, we assumed that the latent variables were the hospitals and behaved as a normal distribution. This distribution can model the characteristics and variability of the specific institutionâs scanner.

Model details (R2). We utilized the reparameterization trick for our model, which is very popular in some probabilistic deep learning models, e.g., VAEs and BNNs. This trick enables backpropagation and gradient-based optimizers, which excel in deep learning. We will include this information in the final manuscript. We also share the code (and will release it on GitHub) so that the model can be understood in depth and easily reproducible.

Anomaly decision (R1, R2). As exposed in the last paragraph of section 2, we estimate the likelihood of a new test sample with Monte Carlo estimation. This likelihood is defined by eq. 2 and is used as the anomaly score. Notice that this likelihood can be understood as the reconstruction error or probability. We further clarify this in the manuscript.

Evaluation (R5). It is pointed out that we only evaluate our method on a single experiment. Notice that skin cancer is one of the most prevalent cancers worldwide, and CSC is particularly challenging to detect. Thus, we address CSC neoplasm malignancy detection, which is of special interest. We consider that the proposed model suits this clinical problem well. To show the efficacy of DAUD, we leveraged real-world datasets from two different hospitals. We also conducted an additional assessment of the capability for OoD detection on an external dataset of a different skin neoplasm. We also report figures (R2, R5) to better justify the model performance. We can see in the t-sne plots that while AE distributes test points uniformly, DAUD mixes the spaces. This fact means that our model disentangles the information between the domain features from the semantic ones. We acknowledge that studying the model in other CPATH scenarios would be interesting. We are grateful for the suggestion and will work on the model generalization to other tumors, adapting the latent variables for future work (R1).

Other clarifications (R5). Spitzoid tumors and CSC neoplasms are characterized by spindle-shaped cells. Although they come from different origins, both manifest in the skin and are typically diagnosed by dermatopathologists through skin biopsies, such as those used in this study. We believe it is difficult to determine the magnitude of this semantic shift. Average pooling is employed among the features because of the great capability of PLIP for feature extraction; however, we consider using other attention methods further. To report 95% CI, we used a typical standard statistical procedure calculating mean and std, extensively used when several replicates are done.

We will thoroughly proofread the text to cover the writing. Thank you again for your valuable input and consideration, which have strengthened our manuscript and inspired us to conduct future extensions."
https://papers.miccai.org/miccai-2024/242-Paper2284.html,"R1
1 Why the process does not stop at Step 1?
[15] does not improve segmentation accuracy, but focuses on segmentation consistency. Training with RL4Seg on the target data substantially improves the Dice and anatomical validity at each iteration.

2 Anatomical Metrics (AM) give an unfair advantage over baselines.
To our knowledge, our approach is unique in its utilization of AM with RL (only during training). The baselines we compared to thus do not include such concepts.

3 Statistical shift between datasets.
US images from different manufacturers have very different visual signatures, causing important domain shifts. This was confirmed by Frechet inception distance between the source and target domains being 10x higher vs intra domain.

4 More details on Reward Dataset [â¦] the output validity defined without AM.
The output validity is computed with the AM (Sec.2.3-Dr), which determines the choice of left/right flow. In the correction branch (left), the initial segmentation is invalid and the corrected version is considered valid. In the perturbation branch (right), the initial segmentation is valid, and the perturbed segmentations are always considered invalid. Regardless of the branch taken, tuples added to Dr are formed of input images, invalid segmentations and the pixel-wise error between the valid/invalid pairs.

5 Paper shouldnât rely on external sources [15] + overview of the method.
Due to space limits, we briefly outline methods like [15] (Sec.2.3-Dr) since RL4Segâs methodological content does not depend on the implementation of [15], but on the general concept of spatio-temporal post-processing correction.

R3
1 RL, reward, action, and AM not clear enough.
Cf. answer to R1Q4.

2 RL4Segâs distinction compared to SOTA?
As opposed to other works, RL4Seg is a new self-supervised segmentation RL formalism (Sec.2.2) for domain adaptation without target domain ground truth. PMID 33789178 requires ground truth data to train trajectories of refining predictions on the same image.

3 How perturbations are designed?
Like data augmentation, we apply small perturbations to remain close to the actual data distribution while increasing variety. Perturbations (1-6% noise on model weights, 5-10% Gaussian noise on images, image contrast reduction by 20-30%) are enumerated in the ablation study in supp mat.

4 Why PPO?
RL4Seg is inspired by ChatGPT which uses PPO. Advantages are the KL term (prevents the policy from drifting away) and the high sample efficiency. Other policy-based methods may work, but because segmentation RL has trajectories of length 1 and the very large action space, value-based or model-based methods are less suitable.

5 How to evaluate anatomical plausibility?
With the 10 anatomical metrics (cf. supp. mat)

6 How does uncertainty information help?
Uncertainty estimation is a by-product of our framework and is not used to improve segmentation results in the RL loop. We are currently exploring its potential for an upcoming journal paper.

R4
1 Poor initial predictions.
A good initial policy generating decent predictions is key for the success of RL4Seg. However, poor predictions are filtered out by the anatomical metrics mitigating the risk for biases induced by the initial model (cf. R1Q4). Despite a domain shift between the source and target data (cf. R1Q3), RL4Segâs performance is excellent, underlining its generalizability.

2 Computational costs.
Processing 10K images requires 5 hours on an NVIDIA 3090 GPU, which is reasonable for such database size, and a significant reduction in time compared to manual annotation by an expert, which is the grand objective of our work.

3 How AM influences learning/generalizability to other modalities.
RL4Seg enables the policy to learn AM implicitly through the reward network, preventing deviation from valid results during training. [16] demonstrates that such metrics are effective across US and MR cardiac images, indicating that our method can suit other modalities."
https://papers.miccai.org/miccai-2024/243-Paper4215.html,"R1,R3 and R4:
Contribution and Baseline Experiments:Our primary contribution is introducing a novel multitask learning methodology with a unique dynamic, Domain and mutual information (MI) based task loss weighing metric.This learning methodology resulted a more robust model with better classwise accuracies than other sota/baseline multitask learning methodologies detailed in Sec 3 and Tab 2-3 and is thus broadly applicable to other medical domains with similar complexities between tasks.Weâll improve clarity on this.

R1:
Assumption of Anthropometric Features:BMI, height, weight, and all others utilized in the paper are established indicators of malnourishment by WHO and CDC.However, the main essence of the methodology is to not depend on a single indicator but to utilise the predefined (domain based) and learned (MI at epoch) dependencies between multiple tasks to improve model performance. For instance, using logistic regression, Individually, Height (AUC=0.58), Weight (AUC=0.63), BMI (AUC=0.70), and Age (AUC=0.54) show weak to moderate predictive power. However, when these features are combined, they achieve a higher AUC of 0.87.

R1,R3:
Bias, Ethical Considerations and Dataset Curation:The dataset includes diverse demographics (age, gender) and diversity in terms of data collection (illumination, pose, environmental setting) and includes 2162 individuals with an average age of 10.5 years and gender distribution of 1355 males and 786 females to depicting inherent bias.Model testing on a web-scraped dataset of 3050 subjects (annotated by expert medical professionals) from three ethnicities (White, Black, and Brown) showed an accuracy of 80.58% for binary malnourishment classification showing generalisability.We shall detail the curation process, data statistics and this case study in the supplementary material. We have obtained ethics committee approvals and guardian permissions for the use of this data for research, and will include relevant ethical discussions in the manuscript.

R3:
Title and Domain Terminology:By the term âDomainAdaptâ We intended to emphasize integrating domain knowledge within our dynamic task-weighing method and how it is adapting the training and loss function. While we believe the current title captures the essence of our approach, we are open to considering alternative titles such as âDomainKnowâ to reflect the core contributions better and avoid confusion with domain adaptation literature.

Multiple Label Prediction Methods and Pose-wise Feature Fusion: We provided information on multiple label prediction in Sec 2.1 and 3 - Rep. of Tasks.We appreciate the comments and will improve the clarity and details, including the range of alpha and beta, in the updated manuscript.The ablation study in Tab 4 shows that the lateral pose has a higher RMSE than other poses, making it not the best choice.The all-pose model performs best or on par for regression, ensuring robustness in real-world settings with multiple poses.For classification, accuracy has better classwise accuracy balance as demonstrated in Tab 2-3.The posewise feature fusion is done by concatenating the features after passing through their respective feature extractors as depicted in the Fig1 and Section2.We shall improve clarity in manuscript and figures.Multiple poses are used keeping in mind a real-world setting where we may come across varied poses and this learning methodology incorporating multiple pose fusion exhibited increased robustness and generalizability.

R3,R4:
Evaluation Metrics and Architecture Figure: We appreciate the reviewersâ inputs.Although additional metrics for all experiments were not included due to space constraints, we will add more detailed tables in the supplementary material.For example, the Map for T1, T2 and T3 is 0.94, 0.92 and 0.75 respectively and F1 is 0.70, 0.85 and 0.69 respectively.We will include standard deviation in Tab1-4 and elaborate on figure captions.Fig1 will be improved to reflect suggestions"
https://papers.miccai.org/miccai-2024/244-Paper3214.html,"We thank the reviewers for their valuable comments. In the following, we respond to their comments into a few major categories:

[Q1] The random selection of pseudo-bags impacts reliability,  reproducibility, and weakens the interpretability.
R1: In our experiments, we set the random seed to 42 during both training and testing phases to ensure consistent results under the same experimental setup. The use of pseudo-bags is intended for the pseudo-bag guided learning phase, providing diversified inputs to the model. During the testing phase, we tried to reduce the number of pseudo-bags to one, which almost does not affect the modelâs performance. To assess the modelâs robustness against randomness, we also tested its performance with the random seed set to 2024. The results showed that the AUCs for ER, PR, and HER2 were 0.9201, 0.8653, and 0.8956, respectively, similar to the results with the seed set to 42. Overall, our evaluations showed that the random selection of pseudo-bags helps in training our multiple instance learning (MIL) model without adversely affecting its reliability, reproducibility, and interpretability during testing.

[Q2] Mean and standard deviation of 5-fold cross validation should be provided.
R2: We will provide them in the final version.

[Q3] Make the open source codes publicly available.
R3: To maintain the peer-review processâs integrity, we will release our codes on GitHub after publication.

[Q4] Clarify missing values in Table 4.
R4: The studies mentioned in the upper half of Table 4 were not reproduced by us; instead, we directly cited their results from the papers.

[Q5] Why C=D=2 for the MSA and L-MSA blocks.
R5: Due to overfitting issues in training slide-level MIL models, a deeper model with more MSA and L-MSA blocks does not necessarily yield better results. We chose this number based on the previous papers (e.g., Shao et al. NIPS 2021) and also our preliminary experiments.

[Q6] Include simultaneous prediction of the marker Ki-67.
R6: Within our datasets, Ki-67 expression rates manifest as continuous values, typically presented as percentages. The process of categorizing Ki-67 expression into positive or negative relies on applying a predetermined threshold. However, determining what constitutes positive or negative expression for Ki-67 warrants thorough deliberation. Some papers consider Ki-67 expression greater than 10% as indicative of high expression, whereas in the molecular typing of breast cancer, the threshold is set at 14%. Therefore, there is a need to explore multiple thresholds, such as 10% and 15%, for categorizing patients as Ki-67 positive or negative. This is a key focus of our ongoing multi-label classification study.

[Q7] Insufficient analysis of underlying factors contributing to the performance of the model.
R7: The superior performance of our model can be attributed to several factors. First, our pseudo-bag guided learning enhances the diversity and quantity of bags, which effectively trains the MIL framework and thereby improves prediction performance. Second, by stacking standard MSA and linear MSA blocks, our model can better learn global interactions among instances, resulting in improved instance aggregation. Third, our multi-label learning model exploits the correlation among biomarkers to enhance accuracy and efficiency in prediction.

[Q8] Ablation studies and statistical comparisons are not enough.
R8: In our experiments, we conducted ablation studies on both internal and external datasets, yielding similar results. However, we report only the ablation studies on internal dataset, as we determine the hyperparameters of our model based on these studies and aim to adhere to the paperâs length limitations. For statistical comparisons, we computed both the mean and standard deviations from 5-fold cross-validation. These results will be incorporated into the final version.

[Q9] Minor language and inconsistency issues
R9. We wil address them in the final version."
https://papers.miccai.org/miccai-2024/245-Paper2829.html,"We sincerely thank the reviewers for their valuable feedback. We are pleased to see that the reviewers agree on the novelty and efficacy of the proposed model for aneurysm image segmentation. Some major questions are addressed below.
(1)Visualisation: R4. For the segmentation results in Fig. 3, we will crop the images and adjust the masks to take up a larger proportion of the images, thus enhancing the visualisation of the differences between the comparative modelsâ predictions. 
(2)Ablation experiments: R1, R4. The core innovation of this paper is the proposed SCM-MLP and ARC-MLP, they are the fundamental reason for the excellent performance of the DPMNet in this paper.  So as can be seen from Table 3, even global branching containing only three layers of the encoder-decoder structure achieves good results. In addition,  the dual-path strategy using global and local branches allows the model to capture both the long-range spatial dependencies between image patches and the high-level semantic details of the image. The adoption of the dual-path strategy logically solves the problem of FC layersâ lack of localisation; as a result, it improves certain segmentation performance. However, it does bring about a growth in the number of model parameters, and we will consider optimising the network to reduce the number of model parameters in future work to achieve a more lightweight model with better segmentation performance. 
(3)Colour in Fig. 2: R1. The colours used in Fig. 2 are intended to provide a more intuitive and aesthetically pleasing representation of the process of shifting in width and height and mixing the different channels. 
(4)Multiclassification: R5. Data labelling of medical images is a very time-consuming and complex task. The aneurysm dataset used in the paper was manually labelled with aneurysms by skilled medical professionals as a ground truth. Since the labels obtained are binary, only binary segmentation of the aneurysm images is performed in this paper. 
(5)Comparison experiments: R1, R5. All hyperparameters of the other models compared used the default values from the original paper.
Once again, we sincerely thank the reviewers for their valuable feedback, and we will take all of their comments into consideration for the camera-ready version of our paper."
https://papers.miccai.org/miccai-2024/246-Paper1276.html,"We thank all reviewers for their insightful comments and for underlining that we propose an interesting (R1-4), novel (R1-4) and well-organized (R1-3-4) approach to solve an important clinical problem (R3). Below, we address concerns raised by reviewers.

Regarding the evaluation process (R1), the authors acknowledge that the formulation of the methodology may have been misleading and will be clarified in the final version. Indeed, we implemented the method suggested by R1, using cross-validation within the training set to select hyperparameters. Then, we evaluate each of the five trained models on the hold-out test set, aggregating the results as meanÂ±std.
As for the patient-wise stratification (R1), each TCGA patient is linked to a single, hand-selected slide with minimal artifacts (pen marks, etc.). 
Coverage rates and percentages of modality combinations for the dataset (R3) are given in the experiments section and Table 2.

Novelty and related work (R1-3): We propose the first method to learn disentangled representations through mutual information and combine them with a two-stage attention-based fusion on incomplete radiology, pathology and genomics data. Our method can be extended to any task and any new modality. All the mentioned references (R1-3) use single stage fusion and do not use dedicated disentangling criteria. R1.2 (reference 2 of R1) is designed for bimodal interaction without easy modality extension and do not rely on mutual information as advocated by (Bengio et al. 2019, ICLR). R3.3 is designed for 3 temporally aligned modalities and handles missing modalities only at inference. R3.3 and R1.2 aim to reconstruct the missing latent space, a non-trivial task; our approach differs by using only available information. Both R3.2 and R3.4 use only imaging modalities, applying attention to the learned tokens before they are input into specific decoders: the closest comparison possible may be the one with the vanilla MAF in Table 1.

Regarding component influence analysis (R3), we detailed an ablation study on the disentanglement term in the appendix.

Comparisons clarification (R1): We retrained all comparative methods. As our study is the first to tackle these modalities with incomplete data, no pre-trained models are directly available. Also, some methods do not provide their data splits, or use cross-validation without a hold-out test set, which does not meet our evaluation criteria. We agree with R1 on the use of different backbone encoders. However, since contributions in these methods arise from fusion techniques and auxiliary losses (with simple CNN/MLP backbones), we chose to fix modality encoders for all our experiments. This ensures consistency in parameters and training processes across comparisons, focusing on where the novelty lies.

Marginal gain over max fusion (R1): although our method yields a slightly better C-index, the gap is much larger when looking at the model calibration (IBS, INBLL), especially with varied modality combinations (Table 2). Previous methods may deteriorate with added modalities, ours consistently improves. Paired T-tests will be added in the manuscript if allowed.

Results in Table 2 (R3) indeed come from a single unified model handling any combination of modalities as variable-sized sequences, which is faster than using zero-filled tensors.

DRIM-U (R3): indeed, it highlights our methodâs ability to derive unsupervised embeddings achieving competitive results by quickly fine-tuning top layers.

We agree with including results for patients of various grades (R4) for greater clinical relevance.

We thank the reviewers for considering the page limit while providing suggestions for future work which align perfectly with the aim of the paper, with new datasets (R4), methods (R3-4) and the further exploration of the latent space to better discern patient phenotypes (R1). This will be accelerated by the full availability of dataset preprocessing, code and models."
